1878 -24.1 024.8 048.0
1879 -09.3 026.9 045.4
1880 022.5 031.8 042.9
1881 044.1 035.3 040.6
1882 052.0 035.1 038.5
1883 069.7 032.5 036.6
1884 064.0 028.1 035.0
1885 038.2 027.0 033.6
1886 006.0 025.2 032.3
1887 -27.7 022.6 031.1
1888 -39.3 022.8 030.1
1889 -24.1 024.8 029.2
1890 -07.0 027.4 028.5
1891 008.3 032.0 028.0
1892 040.1 038.2 027.7
1893 096.4 046.0 027.6
1894 111.9 046.7 027.6
1895 078.8 039.2 027.4
1896 036.1 030.4 027.3
1897 009.7 025.7 027.2
1898 -07.5 024.1 027.2
1899 -31.1 023.3 027.3
